ds,Open,High,Low,Close,y,Volume
23-12-2003,35.900002,36.5,35.099998,35.244999,17.831671,1749160
24-12-2003,35.639999,36.07,35.209999,36.005001,18.216187,2101190
25-12-2003,null,null,null,null,null,null
26-12-2003,36,36.494999,35.5,35.860001,18.142826,1384380
29-12-2003,36.200001,38.505001,36.200001,37.98,19.215408,3972870
30-12-2003,38.099998,38.375,36.5,36.805,18.620937,10495030
31-12-2003,37,37.75,36.314999,36.509998,18.471685,2219200
01-01-2004,36.299999,36.799999,35.950001,36.665001,18.550104,1888540
02-01-2004,37.380001,37.509998,35.84,36.285,18.357851,4609750
05-01-2004,36.799999,37.150002,36.25,36.52,18.476742,2932510
06-01-2004,36.025002,37.240002,35.900002,36.150002,18.289549,4383810
07-01-2004,36.299999,37,35.73,36.09,18.259193,3860850
08-01-2004,36.150002,36.400002,35.314999,36.165001,18.297138,6448740
09-01-2004,36.555,38.599998,36.299999,36.845001,18.641178,9877340
12-01-2004,36.650002,36.919998,36.305,36.490002,18.461569,5868760
13-01-2004,36.5,36.66,36.205002,36.490002,18.461569,6436600
14-01-2004,36.610001,36.924999,36.299999,36.775002,18.605759,6888360
15-01-2004,37.099998,40.299999,37.099998,38.505001,19.481026,15046910
16-01-2004,38.705002,40.049999,37.209999,38.165001,19.309006,8878340
19-01-2004,38.490002,38.490002,36.799999,36.985001,18.712004,6200880
20-01-2004,37.099998,38.084999,36.799999,36.985001,18.712004,7097170
21-01-2004,37,37.095001,36.049999,36.915001,18.67659,6635930
22-01-2004,37.75,37.779999,36.419998,36.68,18.557692,5103940
23-01-2004,35.200001,37.334999,30.055,36.485001,18.459038,2727250
26-01-2004,null,null,null,null,null,null
27-01-2004,36.48,37.195,36.009998,36.560001,18.496981,3548580
28-01-2004,40.674999,40.674999,35.700001,36.02,18.223782,3374600
29-01-2004,36,37.48,34.525002,35.599998,18.011286,4074860
30-01-2004,35.299999,35.299999,33.549999,34.494999,17.452223,2386790
02-02-2004,null,null,null,null,null,null
03-02-2004,34,35.195,33,33.669998,17.03483,6278270
04-02-2004,33.18,35.389999,32.549999,34.994999,17.705196,2923020
05-02-2004,34.825001,36,34.509998,35.674999,18.049227,2960280
06-02-2004,35.849998,36,34.525002,35.474998,17.948044,3799950
09-02-2004,35.950001,36.75,35.814999,36.424999,18.428682,4139230
10-02-2004,36.799999,37.584999,36.700001,37.285,18.863783,3405280
11-02-2004,37.549999,37.75,37.150002,37.455002,18.949793,2749150
12-02-2004,37.75,38.200001,37.105,37.455002,18.949793,2470480
13-02-2004,37.400002,37.57,36.830002,37.48,18.962444,1801760
16-02-2004,37.985001,38.009998,37.400002,37.82,19.13446,2377020
17-02-2004,37.514999,38.34,37.360001,38.07,19.260942,2967490
18-02-2004,37.615002,38.34,37.505001,37.935001,19.192646,1444770
19-02-2004,38.044998,38.049999,37.314999,37.48,18.962444,1669630
20-02-2004,37.400002,37.485001,35.639999,36.490002,18.461569,4829670
23-02-2004,35.610001,36.945,35.400002,36.720001,18.57793,1362030
24-02-2004,36.599998,37.400002,36.25,37.154999,18.798012,2490590
25-02-2004,37.439999,37.439999,36.055,36.52,18.476742,1626460
26-02-2004,36.299999,37.200001,36.299999,36.904999,18.671532,4045420
27-02-2004,36.994999,37.75,36.424999,37.465,18.954857,2953400
01-03-2004,37.689999,38.400002,37.25,37.855,19.152166,2236410
02-03-2004,null,null,null,null,null,null
03-03-2004,38.044998,40,37.709999,39.200001,19.832649,5833560
04-03-2004,39.169998,39.169998,37.724998,38.32,19.387426,2620760
05-03-2004,38.490002,38.785,37.950001,38.244999,19.349482,2148750
08-03-2004,38.549999,39.244999,37.805,37.990002,19.220469,2916670
09-03-2004,38.764999,38.764999,37.235001,37.505001,18.975092,1076020
10-03-2004,37.5,38,37,37.830002,19.139521,2365520
11-03-2004,37.75,38,37.224998,37.599998,19.023155,2198200
12-03-2004,37.41,37.549999,35.985001,36.685001,18.560225,3105850
15-03-2004,37.349998,37.349998,36.025002,36.169998,18.299669,2148750
16-03-2004,35.369999,36.439999,34.650002,35.935001,18.180773,3139840
17-03-2004,35.799999,36.5,35.134998,35.93,18.178242,2231590
18-03-2004,35.900002,36.099998,34.799999,35.535,17.978403,1508680
19-03-2004,35.099998,35.799999,35.025002,35.375,17.897449,1873370
22-03-2004,35.775002,35.775002,33.514999,33.884998,17.143604,1968480
23-03-2004,33.875,34.75,33.599998,34.5,17.454754,1833440
24-03-2004,34.994999,36.98,34.209999,35.764999,18.094765,1613800
25-03-2004,36,36.490002,35.75,36.290001,18.36038,2351290
26-03-2004,36.400002,37.810001,36.205002,37.41,18.927027,2113300
29-03-2004,37.700001,37.98,37.005001,37.805,19.126869,1634710
30-03-2004,37.599998,37.700001,36.275002,36.915001,18.67659,2111730
31-03-2004,37.349998,38.189999,36.549999,37.875,19.162285,2877900
01-04-2004,38.240002,38.599998,36.799999,38.435001,19.445614,3735800
02-04-2004,38.700001,39.200001,38.314999,38.889999,19.675806,2289410
05-04-2004,39.110001,40,38.150002,38.669998,19.564505,3485000
06-04-2004,39.240002,39.314999,38.009998,38.209999,19.331774,1560700
07-04-2004,38.5,38.674999,38,38.075001,19.263474,800870
08-04-2004,37.799999,39.139999,37.595001,38.049999,19.250824,2888270
09-04-2004,null,null,null,null,null,null
12-04-2004,38.369999,38.369999,37.205002,37.540001,18.9928,1238060
13-04-2004,37.669998,38.400002,37.52,38.255001,19.354542,1539480
14-04-2004,null,null,null,null,null,null
15-04-2004,38.5,38.599998,37.799999,38.099998,19.276121,2232240
16-04-2004,38.389999,38.985001,37.705002,37.849998,19.149635,1685640
19-04-2004,37.994999,38.080002,37.435001,37.834999,19.142048,2619180
20-04-2004,37.799999,38.075001,37.375,37.48,18.962444,1858040
21-04-2004,37.700001,37.700001,37.115002,37.294998,18.868845,4414060
22-04-2004,37.5,37.900002,37.025002,37.514999,18.980148,3392040
23-04-2004,37.889999,38.474998,37.349998,37.985001,19.217937,3049640
26-04-2004,null,null,null,null,null,null
27-04-2004,37.514999,38.485001,37.009998,38.080002,19.266006,3092710
28-04-2004,38.200001,38.5,37.599998,37.985001,19.217937,1925590
29-04-2004,38,38.5,37.099998,38.16,19.306477,2065980
30-04-2004,38.200001,38.290001,37.549999,37.805,19.126869,1177950
03-05-2004,37.5,37.945,37.305,37.775002,19.111692,966450
04-05-2004,37.985001,38.5,37.514999,37.639999,19.04339,1093670
05-05-2004,37.849998,39.5,37.700001,38.25,19.352013,3225680
06-05-2004,38.400002,39.299999,38.110001,38.285,21.320623,2715640
07-05-2004,38.299999,38.5,37,37.540001,20.905741,1581760
10-05-2004,36.814999,38.799999,36.810001,38.18,21.262156,1270830
11-05-2004,37.41,37.575001,37,37.195,20.713614,2034810
12-05-2004,37.099998,37.48,35.310001,36.744999,20.463013,2814420
13-05-2004,36.5,37.990002,35.110001,36.889999,20.54376,2546280
14-05-2004,36.450001,37.200001,33.5,35.264999,19.638813,3872230
17-05-2004,35,35,25.615,27.985001,15.584635,2610730
18-05-2004,28,36,27.504999,35.209999,19.608183,5613240
19-05-2004,35.5,36.990002,34.119999,35.314999,19.666655,2476020
20-05-2004,35.5,36,34.5,35.439999,19.736265,2281360
21-05-2004,34.529999,36.400002,33.895,36.23,20.176212,1734860
24-05-2004,36.105,37.18,36.099998,36.889999,20.54376,1195540
25-05-2004,36.305,37.035,36.200001,36.93,20.566036,1554950
26-05-2004,37.445,37.98,36.700001,36.919998,20.560467,1877400
27-05-2004,36.215,37.900002,36.095001,37.400002,20.82778,3141350
28-05-2004,37.105,37.794998,36.514999,36.889999,20.54376,2759970
31-05-2004,36.325001,36.599998,34.805,35.125,19.560843,3324140
01-06-2004,35.599998,35.900002,34.799999,35.145,19.571983,2645700
02-06-2004,35.400002,36,35,35.685001,19.872707,1861010
03-06-2004,36,36.16,34.915001,35.084999,19.538568,1903140
04-06-2004,35,35.799999,34.599998,35.595001,19.822588,1351180
07-06-2004,36,36.889999,35.605,35.924999,20.006361,5001720
08-06-2004,36.195,36.799999,36.02,36.445,20.295944,1620610
09-06-2004,36.395,37.200001,36.209999,37.029999,20.621727,1221340
10-06-2004,37,39.200001,37,37.900002,21.106222,6899450
11-06-2004,37.950001,38.485001,35.715,36,20.048126,2918060
14-06-2004,36.200001,36.700001,35.525002,36.075001,20.089895,4321370
15-06-2004,36.299999,36.799999,35.825001,36.52,20.337711,2983050
16-06-2004,36.875,37.099998,36.599998,36.865002,20.529839,2259150
17-06-2004,36.810001,37.59,36.720001,37.505001,20.886251,2428770
18-06-2004,37.700001,37.799999,37.125,37.490002,20.877897,1606640
21-06-2004,37.5,38,37.299999,37.764999,21.031038,1238320
22-06-2004,37.525002,37.974998,37.205002,37.580002,20.928017,2066160
23-06-2004,37.865002,37.994999,36.200001,36.494999,20.323792,2808510
24-06-2004,36.93,39.09,36,38.134998,21.237093,3581000
25-06-2004,37.505001,37.880001,35.75,36.740002,20.460228,5846690
28-06-2004,36.700001,37.099998,35.950001,36.845001,20.518702,2825650
29-06-2004,36.900002,37.174999,36.599998,36.955002,20.579962,2200540
30-06-2004,37,37.049999,36.5,36.970001,20.588314,1477580
01-07-2004,37,37.404999,36.720001,37.16,20.694124,1615080
02-07-2004,36.994999,36.994999,36.224998,36.450001,20.298729,2077180
05-07-2004,35,36.200001,34.110001,36.154999,20.134443,5538590
06-07-2004,36,36.799999,35.599998,36.689999,20.432384,2900680
07-07-2004,36.400002,37.200001,36.400002,37.029999,20.621727,2483910
08-07-2004,36.615002,37.445,36,36.424999,20.284803,3056730
09-07-2004,35.900002,37.195,35.665001,36.875,20.535408,2792590
12-07-2004,37,37.290001,36.5,36.830002,20.510345,1984440
13-07-2004,37,37,36,36.529999,20.343279,1422670
14-07-2004,36.900002,37.290001,36.345001,36.494999,20.323792,2579530
15-07-2004,36.799999,37,36.415001,36.494999,20.323792,1165170
16-07-2004,36.599998,36.790001,35.985001,36.610001,20.387831,1314910
19-07-2004,36.889999,36.985001,36.5,36.630001,20.398972,1091080
20-07-2004,36.599998,37.099998,36.255001,37.005001,20.607801,1499600
21-07-2004,37.150002,37.5,36.700001,37.02,20.616158,3870840
22-07-2004,37.459999,37.490002,36.799999,36.950001,20.577177,2790700
23-07-2004,36.849998,37.099998,36.450001,36.959999,20.582745,1619370
26-07-2004,36.900002,37.599998,36.5,37.455002,20.85841,2681380
27-07-2004,37.200001,37.595001,36.700001,37.375,20.813852,5579680
28-07-2004,37.400002,37.400002,36.805,37.209999,20.721968,2709200
29-07-2004,37.099998,37.950001,36.91,37.575001,20.925236,3300850
30-07-2004,37.599998,37.700001,37.049999,37.52,20.894602,2611440
02-08-2004,37.5,37.5,37.005001,37.189999,20.710825,1122990
03-08-2004,37.189999,37.200001,36.349998,36.5,20.326571,3579370
04-08-2004,36.5,36.875,36.009998,36.514999,20.33493,1223400
05-08-2004,36.595001,37.494999,36.525002,37.195,20.713614,1315230
06-08-2004,36.810001,37,36.099998,36.759998,20.471365,1337380
09-08-2004,36.799999,37.169998,36.5,36.970001,20.588314,898980
10-08-2004,37.049999,37.549999,36.985001,37.41,20.833345,1948970
11-08-2004,37.105,37.650002,36.810001,37.439999,20.850052,2252070
12-08-2004,37.130001,37.389999,36.830002,37.080002,20.649572,843760
13-08-2004,37.099998,37.189999,36.305,36.5,20.326571,732310
16-08-2004,36.349998,36.535,36.060001,36.195,20.156723,857150
17-08-2004,36.68,36.98,36.105,36.365002,20.251394,7318960
18-08-2004,36.400002,36.5,36,36.150002,20.131662,2082250
19-08-2004,36.900002,36.900002,36,36.130001,20.120522,4262170
20-08-2004,36.130001,36.349998,35.615002,35.689999,19.87549,579090
23-08-2004,36.099998,36.599998,35.310001,36.419998,20.282021,873800
24-08-2004,36.5,37.645,36.215,37.474998,20.869541,1284600
25-08-2004,37.490002,37.700001,37.105,37.474998,20.869541,1212030
26-08-2004,37.490002,38.189999,37.209999,37.945,21.131285,2649920
27-08-2004,37.889999,37.945,36.900002,36.950001,20.577177,735030
30-08-2004,37,37.384998,36.799999,37.125,20.674629,582610
31-08-2004,36.799999,37,36.555,36.764999,20.474152,1315590
01-09-2004,36.799999,37.025002,36.619999,36.855,20.524273,1061830
02-09-2004,36.724998,37.380001,36.720001,37.09,20.655138,705700
03-09-2004,37.150002,37.264999,36.805,37.02,20.616158,1086940
06-09-2004,37.099998,37.799999,36.924999,37.715,21.003197,1438940
07-09-2004,37.98,38.5,37.560001,38.18,21.262156,3505010
08-09-2004,38.209999,40.035,37.200001,39.404999,21.944345,15073640
09-09-2004,39.900002,40.34,37.849998,38.189999,21.267721,16423720
10-09-2004,38.299999,39.470001,38.224998,38.959999,21.696526,8138220
13-09-2004,38.5,39.5,38.400002,38.84,21.6297,3984790
14-09-2004,38.990002,39.5,38.5,39.130001,21.791199,3330710
15-09-2004,39.34,40.07,39.205002,39.514999,22.005606,7919560
16-09-2004,39.790001,39.950001,39.465,39.544998,22.02231,3057140
17-09-2004,39.299999,40.68,39.299999,40.290001,22.437193,6213920
20-09-2004,40.299999,41,39.540001,40.505001,22.556932,6422750
21-09-2004,41.474998,41.474998,40.150002,40.619999,22.62097,4864740
22-09-2004,40.889999,41.384998,40.400002,41.220001,22.955107,8902480
23-09-2004,41.200001,41.669998,40.82,41.040001,22.854866,5403210
24-09-2004,40.799999,41.244999,40.154999,40.465,22.534653,6757340
27-09-2004,40.5,40.599998,39.470001,39.845001,22.189381,7345740
28-09-2004,40.005001,40.889999,40.005001,40.509998,22.559708,7246110
29-09-2004,39.625,41,39.625,40.41,22.504021,4756170
30-09-2004,40.799999,40.84,40,40.200001,22.387079,3812440
01-10-2004,40.98,41.419998,40.529999,41.075001,22.874353,6751800
04-10-2004,41.59,41.880001,41.130001,41.610001,23.172295,5174650
05-10-2004,41.700001,41.869999,41.380001,41.625,23.180649,3507710
06-10-2004,41.790001,41.805,41.099998,41.209999,22.949535,2211150
07-10-2004,41.695,41.695,40.549999,41.014999,22.840946,1437410
08-10-2004,41.200001,41.200001,40.75,40.974998,22.818668,2125530
11-10-2004,40.799999,41.185001,40.700001,40.889999,22.771326,1144770
12-10-2004,40.849998,40.889999,40.115002,40.330002,22.459471,910450
13-10-2004,null,null,null,null,null,null
14-10-2004,40.445,40.474998,39.615002,40.029999,22.292402,1573840
15-10-2004,40.700001,40.790001,40.139999,40.619999,22.62097,2399120
18-10-2004,40.98,41.084999,40.610001,40.895,22.774113,1970570
19-10-2004,40.900002,41.685001,40.860001,41.470001,23.094332,4022360
20-10-2004,41.490002,41.639999,40.900002,41.09,22.88271,1949310
21-10-2004,41.189999,41.189999,40.025002,40.369999,22.481745,2820280
22-10-2004,null,null,null,null,null,null
25-10-2004,40.75,41.200001,40.52,40.974998,22.818668,3238040
26-10-2004,40.700001,41.224998,40.365002,40.900002,22.776901,1458970
27-10-2004,41.290001,42.299999,41,41.73,23.239117,4148340
28-10-2004,42.23,42.5,41.365002,41.595001,23.163944,4380460
29-10-2004,41.105,41.77,41.105,41.509998,23.116602,2521220
01-11-2004,42.299999,42.299999,41.619999,42.150002,23.473017,5515780
02-11-2004,41.900002,42.290001,41.549999,42.075001,23.43125,2755500
03-11-2004,42.125,42.950001,42.125,42.794998,23.832211,4186150
04-11-2004,43.400002,43.400002,42.424999,42.505001,23.670717,1834920
05-11-2004,42.950001,43.580002,42.689999,43.255001,24.088381,2471720
08-11-2004,43.700001,45.395,43.404999,45.215,25.17989,6675380
09-11-2004,45.509998,46.099998,44.799999,45.720001,25.461123,3828210
10-11-2004,45.93,47.700001,45.93,47.34,26.363285,5799340
11-11-2004,47.130001,47.494999,46.525002,46.779999,26.051428,2549730
12-11-2004,47.200001,47.375,46.615002,46.794998,26.05978,335930
15-11-2004,null,null,null,null,null,null
16-11-2004,47,48.889999,46.849998,48.404999,26.956377,5482870
17-11-2004,48.5,48.695,48.125,48.27,26.881199,4454830
18-11-2004,48.5,48.599998,47.400002,47.814999,26.627811,5061750
19-11-2004,48.150002,49.200001,47.919998,48.285,26.889551,5839780
22-11-2004,48.485001,48.595001,47.035,48.32,26.909042,5222000
23-11-2004,48.599998,48.799999,48.099998,48.73,27.137367,1806510
24-11-2004,48.700001,48.700001,48.130001,48.360001,26.931318,1834910
25-11-2004,48.799999,50.200001,48.404999,49.91,27.794498,4319670
26-11-2004,null,null,null,null,null,null
29-11-2004,48.625,50.439999,42.919998,49.889999,27.783361,2695870
30-11-2004,50.200001,50.299999,49.5,49.669998,27.660843,3079190
01-12-2004,49.91,50.200001,48.165001,48.404999,26.956377,4679460
02-12-2004,49.48,49.5,48.5,48.84,27.198626,5642400
03-12-2004,49,49.5,47.720001,48.275002,26.88398,5830630
06-12-2004,48.275002,49.095001,47.5,47.66,26.541491,5796070
07-12-2004,47.900002,48.384998,47.900002,48.099998,26.786522,5271680
08-12-2004,49.195,49.195,46.91,47.139999,26.251909,2017120
09-12-2004,47.98,48,47.5,47.709999,26.569334,3331040
10-12-2004,47.5,47.5,46.450001,46.689999,26.001307,4702920
13-12-2004,47,47.66,46.900002,47.325001,26.354931,9780390
14-12-2004,47.595001,47.875,47.400002,47.514999,26.460739,3387820
15-12-2004,47.549999,48,47.200001,47.415001,26.405054,3448100
16-12-2004,47.75,48.685001,47.75,48.18,26.831078,4374890
17-12-2004,48.599998,48.759998,47.555,48.174999,26.828293,2825060
20-12-2004,48.299999,49.5,48.299999,49.244999,27.424168,3818170
21-12-2004,49.5,49.700001,49.055,49.619999,27.632999,4792920
22-12-2004,49.799999,52,48.700001,49.32,27.465931,4457640
23-12-2004,49.990002,50,48.799999,49.41,27.516058,2829850
24-12-2004,50,50.5,49.700001,50.244999,27.981062,2825330
27-12-2004,50.5,50.700001,49.724998,50.490002,28.117496,1588660
28-12-2004,50.5,52,50.5,51.869999,28.886013,2533890
29-12-2004,52.009998,52.400002,51.014999,51.509998,28.685534,1523230
30-12-2004,51.514999,52.994999,51.105,52.424999,29.195084,1996390
31-12-2004,52.099998,52.514999,51.709999,52.035,28.977892,1081150
03-01-2005,51.605,52.779999,51.605,52.525002,29.250772,1295580
04-01-2005,52.505001,53.099998,50.5,51.945,28.927773,2238060
05-01-2005,52,52,48.700001,50.005001,27.847404,3987870
06-01-2005,50.005001,50.98,47.900002,48.514999,27.017633,4829510
07-01-2005,48.799999,49.375,48.450001,49.025002,27.301655,2649000
10-01-2005,50,50.799999,48.525002,48.974998,27.273802,6612870
11-01-2005,49,49.174999,48,48.34,26.920179,2391110
12-01-2005,48.34,48.689999,47.509998,48.095001,26.783741,1418790
13-01-2005,48,50.799999,48,49.889999,27.783361,5395920
14-01-2005,49.900002,52.200001,49.224998,51.494999,28.677172,7951920
17-01-2005,52,52.900002,50.814999,52.005001,28.961187,4741790
18-01-2005,52.790001,52.790001,50,51.355,28.599207,5000060
19-01-2005,51.77,52.5,50.955002,51.889999,28.897148,4517460
20-01-2005,51.099998,52.099998,50,51.134998,28.47669,10908070
24-01-2005,51.389999,51.389999,48.599998,49.134998,27.362907,8397760
25-01-2005,52.5,53.939999,49.209999,52.060001,28.991821,10062480
27-01-2005,52.224998,54.799999,51.799999,53.764999,29.941324,12111540
28-01-2005,53.764999,54.880001,52.724998,53.985001,30.063845,4875880
31-01-2005,53.650002,57,53.5,56.459999,31.442144,6678540
01-02-2005,56.599998,56.875,55.025002,56.014999,31.19433,3864030
02-02-2005,56.494999,56.494999,55.299999,55.860001,31.108011,2302470
03-02-2005,55.900002,57.5,55.700001,57.349998,31.937778,4041190
04-02-2005,57,57.900002,56.305,56.715,31.584152,1789170
07-02-2005,56.525002,57.5,55.205002,56.174999,31.283428,1201250
08-02-2005,55.799999,57.5,55.705002,57.044998,31.767927,1757160
09-02-2005,57.200001,58.990002,57,58.810001,32.750847,3017540
10-02-2005,59,59,57.509998,57.950001,32.271915,1707700
11-02-2005,57.994999,57.994999,56.799999,57.5,32.021317,2430360
14-02-2005,56.240002,57.825001,56.240002,56.865002,31.66769,3129960
15-02-2005,57.5,57.799999,56.009998,56.25,31.325197,3171500
16-02-2005,56.5,57.299999,55.700001,56.200001,31.297352,4369080
17-02-2005,56,56.360001,55.509998,55.830002,31.091309,1507400
18-02-2005,56.195,56.700001,56,56.419998,31.419872,1616930
21-02-2005,56.889999,56.889999,55.424999,56.049999,31.213825,3108700
22-02-2005,55.599998,56.5,55.599998,56.060001,31.219387,1732660
23-02-2005,56,56.080002,55.41,55.810001,31.080168,3099060
24-02-2005,56.375,57.825001,55.904999,57.599998,32.077003,3356420
25-02-2005,57.595001,57.595001,56.209999,57.014999,31.751215,1620480
28-02-2005,57.685001,59.985001,57.125,58.73,32.706295,7445430
01-03-2005,58.700001,58.700001,57.314999,57.755001,32.163319,4230160
02-03-2005,58.200001,58.200001,57,57.674999,32.118771,1960670
